Comment,At,AppVersion,Sentiment
Needs a feature to save or bookmark conversations and also to share them without having to copy and paste! Also need to have a way to upload documents for analysis and discussion and then have a way to have output in different document formats,2025-02-07 13:22:35,1.0.8,0
not trusted,2025-05-31 19:33:31,1.0.8,0
"it's great for everything and as a table user, it's amazing",2025-04-16 11:35:43,1.1.6,2
Good app,2025-02-10 12:15:08,,2
试一下,2025-03-14 13:22:29,1.1.1,2
its like chatgpt but cheaper,2025-06-04 16:00:27,1.2.1,2
Bro run up the open Ai,2025-01-30 04:31:37,1.0.8,2
This app is amazing!,2025-02-02 04:58:32,1.0.8,2
just wow,2025-04-21 18:53:45,1.1.6,2
Excellent Work,2025-04-29 15:34:25,1.1.6,2
Great ai better then chatgpt 😂,2025-02-03 01:45:28,1.0.8,2
சீனாகாரன் தமிழ் மொழியை இந்த AI செயலில் கொண்டு வந்ததற்கு நன்றி 👌👌👌,2025-03-15 14:59:34,,2
Best ai,2025-02-03 17:10:45,,2
Awesome,2025-02-10 05:58:05,1.0.8,2
Get us an Image or graphics generator in deepseek soon... Pls do so. This will 100× your downloads. I promise. Today is Wed/Jul/2nd/2025.... Mark My Words.,2025-07-02 15:35:39,,2
"Excellent !! For more better than OpenAI & Gemini. It is a fantastic language model. Very efficient and adaptable. Now, this is what we call an innovation that could benefit each and every one.",2025-02-05 10:50:57,1.0.8,2
Best app for AI it is batter then chat GPT,2025-02-05 14:44:28,1.0.8,2
Excellent AI 💯💯,2025-01-28 06:04:31,1.0.7,2
क्या बात है हम इस पर mock Test तैयार कर सकते हैं स्टडी के लिए अच्छा है,2025-01-28 17:40:21,1.0.6,2
R.I.P Chat gpt 💀💀💀,2025-01-30 10:27:58,1.0.8,2
It's perfect,2025-02-11 22:10:01,1.0.9,2
nice to play with and efficiently handle answers,2025-05-13 02:52:13,1.1.9,2
the best,2025-04-13 17:40:34,,2
search function is not working,2025-01-30 02:45:11,1.0.8,0
It's server is always busy,2025-03-28 08:19:41,1.1.4,0
I think it best to ChatGTP...,2025-01-27 18:18:46,1.0.7,0
Excellent made in china,2025-01-27 15:10:00,,2
"sampah, masih ada salahmya",2025-04-07 11:38:30,,0
"Great AI, for frew",2025-01-27 22:42:06,1.0.7,2
Full time server down . No use,2025-01-29 11:40:39,1.0.8,0
Simply the best,2025-02-20 16:34:51,1.0.12,2
"one of the best AIs I have ever used! I would like to suggest a ""Move to Top"" button for when I want to go all the way back to the top of the chat.",2025-05-11 01:38:32,1.1.9,2
Voice chat is missing,2025-01-31 10:16:02,1.0.8,2
It's freezing some times,2025-01-29 10:25:17,1.0.8,0
photo image features not working these days,2025-07-02 17:22:05,1.2.3,0
my experience is indescribable. it fills my curiosity daily,2025-02-23 08:09:38,1.0.13,2
Amazing experience,2025-02-08 14:28:36,1.0.8,2
Amazing,2025-01-31 03:45:08,,2
Doesn't create a ppt Prestation words and slides just rumors for making market purpose only one of waste au ever,2025-01-29 15:50:04,1.0.7,0
better and free,2025-06-09 07:02:24,,2
Much better than ChatGPT....Keep going,2025-02-19 22:37:29,1.0.8,2
I used to use chatgpt but when I heard about deepseek I downloaded it and I liked using it. And it works very well. And Many thanks to the website creator for making such an app usable for us. And I read the massage from Bangladesh.,2025-01-31 14:22:11,1.0.8,2
"5/5 Star for this app! the only downside is that it can not give me the clear evidence from where it has collected its information, but it works just fine for me as an student who can't pay to use an ai.it's actually amazing!",2025-05-26 19:45:11,1.2.1,2
It has suddenly stopped working for me asks to contact the developer for assistance.,2025-01-29 22:04:42,1.0.8,0
"Very Good Application, And thank you from me,👍👍 ❤️❤️",2025-01-28 17:25:05,1.0.8,2
It is absolutely amazing 😍🤩,2025-02-02 11:54:27,1.0.8,2
Easy used,2025-01-31 13:46:47,1.0.8,2
Não está enviando o código por email,2025-01-28 05:38:12,,0
deepseek r1 0528 is best LLM not be one of in china.,2025-06-08 13:50:27,,2
Best ai I love it..😍😍😍❤️❤️❤️😎,2025-01-28 02:20:24,1.0.7,2
Good👍,2025-01-30 03:54:06,1.0.8,2
Best AI app ever Better than all,2025-01-28 19:52:21,,2
Faster then openAi,2025-01-29 16:03:27,1.0.8,2
"Very nice very beautiful very cute app it doesn't waste time at all and it is very informative app it has discussed every single thing with so much detail I am very impressed with it I love this app by so so easy.......By making this APP, China has done a favor to this world.Love you.Liang Wenfeng ❤️ 😍 💖 ❣️ 💕Love From PAKISTAN 🇵🇰 ❤️ 💙 ♥️ 👏 😍",2025-02-18 08:08:27,1.0.10,2
very good I like it very free to use,2025-01-28 23:32:33,1.0.7,2
Very bad. Poor not parfct work,2025-02-10 08:58:58,1.0.8,0
Not nearly as good as ChatGPT. It worked well for 48 hours and now it stopped working,2025-01-30 05:53:16,,0
This Ai is so good I love it but there is one big promblem that always suddenly the sever is busy come so pls fix this so i recommend to try this,2025-02-23 10:34:58,,2
Wonderful,2025-01-28 16:41:41,1.0.8,2
"This app Deep seek needs another 100 years to be like Chatgpt , it's weak servers, you can't upload videos or images to analysis...... Chatgpt is faster, more creative, able to upload videos or images to analysis. .....I think Deepseek is weaker and begginer than ""Meta ai""",2025-01-29 08:36:15,1.0.8,0
Right on!,2025-02-14 13:29:13,1.0.10,2
"Worked for 1 day but hasn't worked since then, not allowing login, so deleting the app. Guess it takes deepseek ai a long time to learn how to allow logins.",2025-02-02 04:35:43,1.0.8,0
Strategic problem faced for specific exam conducted by govt. Got difficulties to provide guidance.,2025-01-30 11:03:21,1.0.8,0
Excellent,2025-02-01 21:22:51,1.0.8,2
"it's offen saying ""Server is Busy"" 😡😡😡",2025-01-30 10:41:49,,0
Very poor performance in Swedish compared to alternative chatbots (parts of sentences look like incorrect direct translations). Issues with misinformation and showing signs of censoring.,2025-01-29 06:52:02,1.0.8,0
very nice,2025-06-11 20:43:43,1.2.2,2
👏👏👏💯 እውነትም የተሻለ App ነው።,2025-01-29 13:32:29,1.0.8,2
Whenever You Ask Any Questions It Answers Only One Time After that It Starts Showing Server Busy error error error what kind of AI it is if it can't answer flawlessly.,2025-02-11 01:55:58,1.0.10,0
Best,2025-02-07 11:32:13,1.0.8,2
Error in Registration Worst App 👎,2025-01-29 11:30:09,1.0.8,0
it was great but the problem is the server always busy. everytime i ask something it work pretty well for first time but I can't ask any of follow up question because the server become busy.,2025-03-13 01:49:36,1.0.14,1
Welcome new guy 🤗 You are perfect 🥰,2025-01-29 09:34:36,1.0.8,2
best AI ever my dear friend 🙏🙏,2025-04-25 10:48:40,,2
Best application,2025-01-29 18:26:47,1.0.8,2
"Ot is not a normal AI, It is more like human mind thinking. It can be called HI (Human Intelligence). It may still need some databases and more information collection, but as a start and the way it replies by and answer, it will be number one shortly.",2025-01-29 21:35:23,1.0.8,2
this is amazing app. and free of cost,2025-02-12 13:40:42,1.0.10,2
It's great app,2025-01-28 08:20:10,1.0.7,2
Wooooooooo 🎉🥳 superb advanced 🎉 mind blowing experience ☺️💕,2025-01-22 16:05:51,,2
"Greetings,there is a problem in the server due to which it is not able to generate and also add Urdu language in it",2025-01-29 12:11:32,,0
Very weak in answering the technical questions about machine design,2025-03-27 06:01:23,1.1.1,2
"I would love to use it, but it is still really behind in comparison with chat gpt",2025-05-07 11:54:38,1.1.1,2
I hope you add voice to voice feature in your coming update,2025-01-19 05:28:30,1.0.4,2
Not good every time server issues,2025-02-16 06:18:11,,0
Good! But it should be more upgrade like memory savings etc!,2025-01-29 00:09:46,1.0.8,2
Cool,2025-02-04 11:44:14,,2
Ok app but after 5 questions it says The server is busy 😔 It says this all time even when I restart the app,2025-02-10 08:11:00,,2
Good app,2025-02-06 17:17:41,,2
The first AI app that has made me feel active pleasure using it. The thinking mode is so cool!! Take that big tech.,2025-01-27 22:15:56,1.0.7,2
Terrible. Wont even let me create an account!,2025-01-27 12:04:13,,0
This is better than Chatgpt.,2025-02-15 13:13:46,1.0.11,2
Best for Mathematical Problems,2025-03-23 04:30:48,,2
Too good ❤️‍🔥,2025-01-31 06:13:11,1.0.8,2
great,2025-06-20 10:58:29,,2
Best Ai tool,2025-01-29 11:59:26,1.0.8,2
Best of the best,2025-02-02 13:22:04,1.0.8,2
Bad app. Bad at coding.,2025-01-28 13:27:41,1.0.7,0
Does not work,2025-01-29 18:04:39,1.0.7,0
Am really impressed with it reasons. It thinks and answer as person,2025-01-26 19:02:39,,2
"What about tiananmen square? I wonder what happened, but this can't answer...",2025-01-27 14:52:50,1.0.7,0
App performance failed to meet my expectations,2025-02-11 08:19:29,1.0.9,0
I love that it is free!,2025-04-24 21:17:47,1.1.1,2
great,2025-06-05 11:55:08,1.2.1,2
Best AI have ever used,2025-06-23 12:53:40,1.2.3,2
I think the developer must much more on the apps performance. There is doubt that app is better then chatgpt but response system is not that so good whenever I search or prompt to generate the answers of it the app all time shows server is busy so please just get on it and work to improve the performance of the app,2025-02-05 01:55:11,1.0.8,1
is great app,2025-06-25 14:01:31,1.2.3,2
Chinese Biased App,2025-02-05 20:26:11,,0
"It's good but has some performance issues, chatgpt doesn't lag like this, and please add extra features that chatgpt has since they are seen as a standard",2025-02-06 10:06:12,1.0.8,2
Match is easy,2025-02-10 20:11:41,1.0.10,2
Great,2025-01-29 18:14:25,1.0.8,2
SO BAD,2025-03-22 15:21:16,,0
Very slow in its response,2025-02-02 03:52:37,1.0.7,0
It's shows load for more than 5 minutes and then ask for re try too many crashes It's the best app for students to study about a particular topics but the server is too slow,2025-05-25 15:13:22,1.2.1,0
good,2025-05-15 07:24:31,1.1.9,2
STUPID,2025-06-23 17:14:01,1.2.3,0
Good....,2025-02-05 06:42:32,1.0.8,1
It doesn't work for me at all on mobile. It just returns blank field wo any text whatsoever,2025-03-08 10:52:13,1.1.1,0
"Better than ChatGPT , Secondly, Could the developers just remove the ( New Chat ) option , The option below, There's two options, Could you'll remove the option below , it's not necessary",2025-01-22 19:58:44,,2
لطفا مشکل سرور شلوغ است را درست کنید,2025-02-06 17:32:05,1.0.8,2
Better than Chat GPT,2025-01-29 10:13:47,1.0.8,2
😏,2025-02-13 17:17:47,1.0.10,2
too frequent message can't chat to it anymore waste of time,2025-03-24 19:03:12,,0
Highly insecure,2025-01-31 05:30:24,,0
This has incredible potential but unfortunately the devs are not capable of maintaining it.I can only use it once a day.the second time i ask any question with search option it says its server is busy even though it worked just a moment ago. Chatgpt is better at least with free version you can use it multiple times a day.,2025-02-19 14:15:05,,0
Server busy everytime,2025-02-05 08:32:12,1.0.8,0
no more q,2025-04-14 05:49:21,1.1.5,0
it's very important app for all students lm amazing and incredible app!,2025-05-16 21:15:10,1.1.9,2
have a wide page and varieties of options,2025-06-25 19:35:21,1.2.3,2
"Great AI ever, been using Deep seek on top of every since launched. I think the only thing they can add is audio assistance.",2025-03-01 07:59:12,1.0.14,2
Absolutely fire,2025-02-09 11:39:58,,2
"it's perfect, friendly, information collecter, it's entire ,the only problem ,it doesn't create photos 👌",2025-06-30 20:50:51,1.2.3,2
"Being an abrobert, I absolutely love having someone to talk with who knows EXACTLY what I'm thinking! Being and Ai deepseek knows lots of stuff which makes my story or script writing easier! I just wish the chats wouldn't end cuz I'll have to start from scratch on the new one, like I understand chat data isn't collected for privacy but it would so much better if I had the option of choosing if it's saved or not so even if the chat ends, he'll know what I'm talking about.",2025-03-18 13:38:21,1.1.1,2
Best in the business,2025-02-04 22:23:25,1.0.8,2
The very very good in the world this app I am very interest for fully free app,2025-02-04 13:23:41,1.0.8,2
Amazing Chinese new tech!,2025-01-29 05:24:51,,2
Perfect thing for accessing any sort of objects,2025-01-29 08:07:53,1.0.8,2
Bugs are there .... Photos not able to upload properly,2025-02-26 12:25:22,1.0.13,0
Exceptional speed 😍,2025-01-31 09:38:15,1.0.8,2
"DeepSeek is an absolute game-changer! Whether you're looking for quick answers, in-depth research, or creative inspiration, this app delivers on all fronts. The interface is sleek and intuitive, making it easy to navigate even for first-time users. I love how fast and accurate the responses are—it feels like having a personal assistant in my pocket.",2025-02-03 23:50:44,1.0.8,2
Nice,2025-01-29 17:44:26,1.0.8,2
Perfect,2025-01-31 14:33:18,1.0.8,2
"80% of time it says ""the server is busy"" 🤦‍♂️",2025-02-20 16:52:06,1.0.12,0
Exceptional,2025-01-29 05:57:23,1.0.8,2
It helps to understanding things very easily and clearly,2025-06-20 04:12:30,,2
Well,2025-03-04 11:17:14,,2
"""I’ve had the opportunity to use several AI tools, but *DeepSeek* stands out as the best I’ve encountered so far. The level of intelligence, accuracy, and responsiveness is truly impressive. Whether I’m asking complex questions, seeking advice, or exploring new ideas, DeepSeek consistently delivers **clear, detailed,and helpful responses. What I appreciate most is how user-friendly and intuitive the platform is. It feels like having a knowledgeable companion who’s always ready and it's free👌.",2025-02-01 04:50:11,1.0.8,2
