Comment,At,AppVersion,Sentiment
it's like a yellow car... I'll leave that with ya,2024-12-17 13:32:22,1.0.686588308,2
good,2025-06-24 07:54:37,1.0.751104895,2
do not like AI stuff,2025-05-21 00:01:48,1.0.751104895,0
can't recognise the text often.,2025-05-25 20:09:20,1.0.751104895,0
"Utterly frustrating - app struggles with simple requests overcomplicating responses/ results 9 out of 10 times. I often have to scream at the phone for it to listen to my requests and it ends up doing something different or glitches. Changed back to Google assistant, got my first request right straight away",2025-06-10 19:32:14,1.0.751104895,0
good,2025-07-02 05:21:55,1.0.772404132,1
this app is really nice 🙂,2025-02-27 12:09:02,1.0.686588308,2
fool ai,2024-10-18 10:18:15,1.0.668480831,0
nice 🙂👍,2025-03-22 09:43:49,1.0.686588308,2
Nice looking 👌 👍,2024-12-09 08:30:28,,2
wounderfully app,2025-04-19 11:23:10,1.0.686588308,2
it is usefull for studies and other things,2024-07-07 17:15:47,1.0.626720042,2
استخدمه في الواجبات المعقده,2024-10-01 11:40:38,1.0.667532867,2
Good 👍,2024-06-01 10:44:04,1.0.626720042,2
just terrible,2024-08-22 08:42:33,1.0.662093464,0
absolutely has all info I need to do what I need!!,2025-06-21 22:33:26,1.0.751104895,2
the most helping ai ive ever seen,2024-11-27 13:35:34,1.0.686588308,2
Ai garbage bloat ware,2025-01-05 02:16:01,,0
অনেক ভালো,2025-05-04 13:16:54,,2
"The listing time is so short that not even half a sentence is been transcribed. How should an ai provide help on: ""gemini tell me where ""? Sometimes it starts to spit out an answer after listening to only rhe first word of my verbal question.",2025-02-18 21:55:39,1.0.686588308,0
"It give me answer wrong to me.such as definition of printer, molecular formula. There was so mistakes. When I was Using this app. this app automatically stop giving answer. And also problem is the photo was clearly visible but the Gemini give the image is not clear. I take so much pictures of the questions.",2025-01-08 13:14:01,,0
"The voice-to-text input in the message window has an extremely short duration, cutting off too quickly and frequently. This makes it impossible to dictate even a medium-length sentence or a full thought without interruption. Many of my colleagues in administrative positions, who rely heavily on dictation, are also experiencing this critical problem. Please provide a setting to extend the continuous capture time for voice-to-text to allow for natural dictation of messages and improve productivity",2025-07-05 17:53:56,1.0.776555963,1
✨✨,2024-11-22 08:31:56,1.0.686588308,2
We'll o.k. I'm still searching for how this site work's o.k. please. Reply. Asap. O.k. Shayne Jones.,2024-09-30 08:23:25,1.0.667532867,2
ok,2025-06-17 13:56:39,1.0.751104895,0
this is y google is google 🔥🔥🔥🔥,2025-03-13 05:02:25,1.0.686588308,2
👌ok,2025-05-18 17:13:24,1.0.751104895,2
Useless,2024-08-04 11:48:05,,0
good,2024-12-28 23:02:33,1.0.686588308,1
nice,2025-05-13 06:37:01,1.0.751104895,2
good,2025-06-26 23:26:27,1.0.772404132,2
Gemini is really great and i love it,2025-04-26 07:54:34,1.0.741105040,2
"it's actually fun, I've used it a couple of times, it's nice to actually have a proper conversation about things and knowing that the advice and information is understandable and correct. it does tell you that it isn't a Dr and that I'd need to see my GP etc, but it does give some sort of advice!. it also has empathy. I don't think I'd ever pay for the use of it!",2025-04-02 15:21:16,1.0.686588308,2
great 👌,2024-08-21 16:21:31,1.0.662093464,2
I wasn't given the option to have this. it was just installed.,2025-05-13 12:08:25,1.0.667532867,0
mast 💖👑,2025-04-22 09:03:54,1.0.741105040,2
Thank you so much it's amazing,2024-07-23 19:15:56,1.0.626720042,2
I hate when it doesn't work in iran and says: it doesn't work in your region.,2024-05-19 09:55:09,1.0.626720042,0
best,2025-06-24 11:30:25,1.0.751104895,2
très bonne app,2025-04-07 21:29:24,1.0.686588308,2
awesome,2025-01-19 23:23:06,1.0.686588308,2
it is good,2025-03-09 15:23:02,1.0.686588308,2
فقط چت جی پی تی، با این آشغال وقت خودتون تلف نکنید,2025-01-22 20:40:16,1.0.686588308,0
the best,2025-05-28 14:11:48,1.0.751104895,2
helpfull,2025-06-08 13:01:10,1.0.751104895,2
it is very helpful.It made my life very easy,2024-11-01 15:47:33,1.0.668480831,2
Very usefull,2024-08-31 14:08:02,1.0.662093464,2
nice ok,2025-06-28 16:25:44,1.0.772404132,2
Please add Roman English language 🙏🥺,2024-12-22 16:10:22,1.0.686588308,2
the AI cant even get simple things corrects.,2025-05-23 17:08:52,1.0.751104895,0
can't play Spotify on waymo like the assistant did,2024-12-15 02:22:21,1.0.686588308,0
very gooood,2024-10-20 11:47:15,,2
very nice Ai app it is very amazing 😍🤩,2025-02-22 17:41:16,1.0.686588308,2
love come to relay on Gemini. it's helped me in so many ways,2025-03-10 00:08:44,1.0.686588308,2
it's good to make notes,2024-12-24 11:37:13,1.0.686588308,2
meri sabse useful app yahi hai mujhe yah app bahut acchi lagti hai mere ko yah app sabse acchi lagti hai Sabse acchi app hai aap download Karen mere taraf se to full marks haiiiiii,2025-05-20 10:12:30,1.0.751104895,2
perfect,2024-12-08 16:00:31,1.0.686588308,2
Excellent,2025-02-27 11:22:11,1.0.686588308,2
Gemini is something nice experience and i like it 😊😀,2024-12-18 09:02:34,1.0.686588308,2
awesome,2024-11-22 18:43:33,1.0.668480831,2
goooooooood,2024-09-16 15:48:38,1.0.626720042,2
Gemini was so helpful 😄,2024-11-26 15:43:32,1.0.686588308,2
good,2025-03-16 18:13:40,1.0.686588308,2
The app is useful but very difficult to change the voice on the app. Otherwise I would rate it four or five stars,2025-02-06 01:22:03,1.0.686588308,1
thank you for your service and support § common laws and more,2025-03-22 21:56:44,1.0.686588308,2
बहुत ही अच्छा है,2025-07-01 15:44:48,1.0.772404132,2
very nice🥰,2025-01-17 11:28:49,1.0.686588308,2
best,2024-09-29 08:28:30,1.0.667532867,2
"ai ha bhai ,☠️☠️☠️☠️",2024-11-23 16:32:34,1.0.668480831,2
"Good and better experience with this advancement from google , im happy to use it all day",2025-06-09 05:45:36,,2
gooooooood but google gave money give this feedback,2025-03-13 14:13:22,1.0.686588308,2
good,2025-03-07 22:00:52,1.0.686588308,2
best,2024-12-10 23:07:25,1.0.686588308,2
"need some more improvement,keep growing up team google best of luck for future.❤️",2024-10-26 14:28:19,1.0.668480831,2
it sucks google assistant was better,2024-07-12 07:04:20,1.0.626720042,0
❤️❤️❤️❤️❤️,2024-09-21 19:49:55,1.0.667532867,2
not bad,2024-09-15 14:23:00,1.0.667532867,2
"WOKE! This AI model is really promising, but the training wheels on this thing are insane. Anytime you ask it's something that might be on the fringe of offensive to even inanimate objects, it corrects you and tells you why you need to be more considerate and thoughtful. Sometimes it even feels like it's trying to brainwash you. When it comes to generating images, it gets even stricter. Regardless of the context, if you include certain words, it refuses to generate an image.",2024-02-09 11:10:28,1.0.603736800,1
nice and very useful and easy to do it,2025-01-01 11:04:24,1.0.686588308,2
best Ai there is,2025-03-13 18:47:32,1.0.686588308,2
Very very useless. Can do a simple web search,2024-08-02 02:56:54,,0
it provides the genuine information which is available in websites,2024-09-28 16:58:26,1.0.667532867,2
"😬He is very bad. Ask him. He tells a different story. If you tell him something, he gives the opposite answer. He tells something different the first time and if you ask him later, he gives a different answer. He doesn't know how to answer properly. Teach him a good answer.It keeps repeating the same answer again and again and if we ask something different, it keeps giving the same answer. It needs to be updated. Make some changes in it so that it speaks correctly and doesn't make us sad😑",2025-01-25 05:39:59,1.0.686588308,0
"let's be honest, gemini has best user interface , most no. of uses can control Spotify , Gmail, YouTube , chrome etc. and most reliable one, without any annoying ads .",2025-03-04 07:33:56,1.0.686588308,2
👍👍,2025-06-20 14:08:07,,2
horrible,2025-05-10 04:31:55,1.0.667532867,0
fast and efficient,2025-02-28 13:09:29,1.0.686588308,2
very bad response I don't like gemini,2025-06-24 13:33:46,1.0.751104895,0
very useful 👌,2025-06-11 11:54:02,1.0.751104895,2
nice,2025-05-18 02:18:54,1.0.741105040,1
y dont u answerme,2024-07-08 12:36:49,1.0.626720042,2
nice,2025-03-20 13:20:35,1.0.686588308,2
very nice,2025-02-25 17:21:05,,2
very nice,2025-01-22 02:15:30,1.0.686588308,2
"excellent app, it helped in my studies ...",2025-02-22 17:57:34,1.0.686588308,2
good,2025-01-03 19:30:08,1.0.686588308,2
getting better,2025-01-19 06:04:35,1.0.686588308,2
like Assistant better,2025-06-01 23:59:28,1.0.751104895,0
it never gets anything right,2025-05-23 22:58:27,1.0.751104895,0
very good👍👍,2025-05-12 05:43:05,1.0.751104895,2
good services,2025-05-16 02:54:25,1.0.751104895,2
it is preventing me from restarting my phone.,2025-06-03 13:22:22,,0
nice,2025-02-21 10:19:23,1.0.686588308,2
good,2025-07-02 15:04:48,1.0.686588308,2
this app is sooo helpful,2024-07-01 14:14:14,1.0.626720042,2
good 👍👍,2025-05-12 08:14:22,1.0.662093464,2
i think gemini is great. very intelligent,2024-12-31 05:44:26,1.0.686588308,2
very nice,2025-06-04 17:12:25,1.0.751104895,2
amazing,2024-11-25 17:52:14,1.0.686588308,2
💫,2025-02-22 17:52:07,1.0.686588308,2
good,2025-03-01 02:05:57,1.0.686588308,2
good,2025-03-22 04:18:01,1.0.686588308,2
cool,2024-10-15 05:38:27,1.0.668480831,2
nice,2025-07-06 15:57:21,1.0.776555963,2
"It still won't show you images, such as the founding fathers of America or vikings. We all know what happened 🤣",2024-05-21 05:44:36,1.0.626720042,0
happy and happy and my favourite friend,2025-05-28 16:29:46,1.0.751104895,2
you are the best,2024-12-28 07:02:19,1.0.686588308,2
good,2025-05-01 14:56:17,1.0.751104895,2
Erifan bahut badhiya apps hai,2025-04-19 11:46:59,,2
5 star the best ai ever thanks to Google llc i can generate ai images i can search vadios with it and tell it something and also locations this absolutely mind blowing,2024-03-01 18:16:14,,2
تحت التجربة,2024-11-17 22:38:17,1.0.668480831,0
"works when it wants. I ask it to set a timer, and it sits there and nothing. Ask it again a couple of minutes later, and it works.",2025-06-13 11:16:07,1.0.751104895,0
good,2025-06-11 08:05:27,1.0.751104895,2
အဆင်ပြေနေတယ်,2025-06-22 03:48:53,1.0.751104895,0
gemini is a great ai for the summeries video lectures and book in form of pdf that cant do chat gpt. gemini is great ai.,2025-02-28 15:13:49,1.0.686588308,2
🥰🥰,2025-05-03 16:20:38,1.0.741105040,2
👍,2025-02-16 11:36:38,1.0.686588308,2
great,2025-05-24 18:07:11,1.0.751104895,2
it is best but cannot make pdf,2024-11-20 12:48:14,1.0.668480831,1
5 stars,2024-08-08 20:45:31,1.0.657262185,2
I love the voice conversation,2025-02-13 12:11:07,1.0.686588308,2
good,2025-01-23 13:24:03,1.0.686588308,2
so nice,2025-06-25 14:52:13,,2
good,2025-02-14 07:25:39,1.0.686588308,2
best ❤️,2025-05-01 08:54:18,1.0.741105040,2
A nice AI friend goes for it without Doubt..,2024-09-14 19:46:21,1.0.667532867,2
good,2025-06-21 04:49:38,1.0.751104895,2
I've been using Google Ai alot lately and have enjoyed the little facts and knowledge I've gained. I feel even more increasingly interested as I such for more details about a certain thing or topic. if you ain't got nothing to do I recommend Google Ai. Even if some of the answers are a little niche I still think it makes up of complex thinking and definitely interesting conversation with like minded individuals.,2025-06-04 12:24:58,1.0.751104895,2
Excellent,2025-02-01 13:57:26,1.0.686588308,2
good,2025-06-21 14:39:20,1.0.751104895,2
This is by far the best. I got you Gemini.,2025-05-25 16:50:15,1.0.751104895,2
good,2025-03-31 04:40:40,1.0.686588308,0
very nice 👍,2025-06-21 09:28:46,1.0.751104895,2
ভালো,2025-02-22 07:55:48,1.0.686588308,0
not like,2025-02-18 12:52:08,1.0.686588308,0
very useful,2025-03-31 06:29:59,1.0.686588308,2
good,2025-06-26 06:09:49,1.0.772404132,2
Nice 👍,2024-10-15 17:57:26,1.0.668480831,2
"amazing responses to any questions, but it would be helpful to have Gemini give some basic instructions on its usage and feature descriptions if asked. Responses are too long, and a short answer would suffice but also give the user the option of more detail",2025-06-13 16:15:19,1.0.751104895,2
it is good👍,2024-11-20 15:44:27,1.0.668480831,2
👍,2025-05-23 10:25:36,1.0.751104895,2
"good for normal daily stuff, but it has to be more in tasks like complex calculations, theories, programming etc",2024-08-04 04:29:06,1.0.626720042,1
Best Application👍🏻👍🏻,2025-05-24 09:28:28,1.0.751104895,2
excellent👍,2024-11-14 06:33:10,1.0.668480831,2
it is very important to the students and especially for the workers thank you keeping this type of communication board for us we will thanking you,2024-10-19 11:15:19,1.0.668480831,2
Very helpful and the AI voice is friendly. English isn't my first language but Gemini understands my accent easily.,2025-03-21 12:24:45,1.0.686588308,2
it is very good for searching answer to all students,2025-03-21 14:01:03,1.0.686588308,2
agree,2025-06-20 10:52:17,1.0.751104895,2
"Wow, master",2024-09-29 05:52:13,1.0.667532867,2
chatgpt is the best... ❤❤❤❤❤❤,2025-05-02 19:26:21,1.0.741105040,0
great app,2025-07-05 14:10:21,1.0.776555963,2
ধন্যবাদ,2025-05-14 03:57:18,,2
The service Gemini is great and seems to be on par with gptchat. However when download the app it forces you to replace Google assistant. As an assistant tool for smart home iteractiom gemini makes everything a multi step process vs a one step process like hangouts. Please don replace existing apps until the new ones are ready. I HATE when you do this. Google music replaced by the not read YouTube music. Google talk replaced by the terrible hangouts and hangouts replaced by the even worse chat.,2024-05-28 19:49:46,,0
good 👍,2025-05-23 06:25:46,1.0.751104895,2
👍,2025-06-16 04:57:46,,2
It is good in helping for assignment,2024-11-12 00:21:30,1.0.668480831,2
it's really helpful 🤠 thank you 🙏🏻,2025-02-03 04:04:56,1.0.686588308,1
great tool,2024-09-03 13:33:41,1.0.662093464,2
This app does not have shortcut on my phone,2025-01-31 19:39:02,1.0.686588308,2
it's really useful and informative,2024-06-30 15:45:17,1.0.626720042,2
very nice 👍,2024-11-26 19:17:51,1.0.686588308,2
it is bad,2024-07-31 14:36:43,1.0.626720042,0
"bad personal assistant, have Gemini team work with your other applications teams in order to give it the most information and skills available",2024-08-24 01:29:18,1.0.662093464,0
sensational,2024-11-23 08:50:45,1.0.668480831,2
very helpful in hw and other things,2024-06-23 12:10:01,1.0.626720042,2
very good app,2025-02-17 11:03:12,1.0.686588308,2
intresting hum...,2025-04-07 17:17:07,1.0.686588308,2
thanks for Watching Like And Subscribe,2025-01-10 22:43:05,1.0.686588308,2
not okay,2025-04-01 16:07:22,1.0.686588308,0
nice,2025-01-12 05:15:38,1.0.686588308,2
The worst ai i ever seen,2024-07-24 12:04:15,,0
good app,2024-11-07 14:39:14,1.0.626720042,2
real in nice app,2025-05-30 17:02:41,1.0.686588308,2
nice,2025-05-11 03:12:39,1.0.751104895,2
this app is very cool and nice,2025-05-26 15:10:48,,2
Nice & quick response,2025-07-01 02:42:45,1.0.772404132,2
awesome app,2024-12-22 21:28:32,1.0.686588308,2
good lessening,2024-10-13 10:35:44,1.0.668480831,1
