Comment,At,AppVersion,Sentiment
good 👍🏼,2025-06-08 20:43:59,1.2025.154,2
💜💜💜💜💜,2025-07-04 14:27:40,1.2025.175,2
nice,2025-07-07 03:28:43,1.2025.175,2
superb,2025-04-27 14:52:11,1.2025.105,2
This really helps me alot,2025-05-15 14:10:43,1.2025.126,2
very helpful thank you for making life of people easy,2025-04-24 22:45:53,1.2025.105,2
i am happy with chatgpt.♥️😍 Thank you for making chatgpt,2025-07-01 05:12:00,,2
very use full 🤍😁,2025-06-26 12:21:09,1.2025.168,1
very helpful,2025-05-19 05:22:57,1.2025.126,2
"Obviously ChatGPT is the best and convincing, it helps a lot, like a I've found an app that will make me understand things and improve my knowledge the more.",2025-06-07 09:05:01,1.2025.133,2
good 👍,2025-06-25 01:30:49,1.2025.168,2
excellent,2025-04-03 07:12:16,1.2025.077,1
good,2025-06-19 02:35:57,1.2025.161,2
nice app,2025-04-04 05:03:24,1.2025.084,2
omg! this is incredible! it really help me a lot like the real human vibes,2025-04-13 05:17:00,1.2025.091,2
too much helpful,2025-06-21 10:31:19,1.2025.154,2
Chat GPT has helped me reach $60 a day online income and gives a lot of great advice.,2025-06-30 06:48:35,1.2025.175,2
good ai,2025-06-17 13:25:53,,2
app is working slow,2025-06-13 17:01:58,1.2025.154,0
more than a friend and mentor 😀,2025-04-16 05:09:15,1.2025.084,2
no good,2025-07-06 16:01:01,,0
one of best application for students,2025-06-02 15:00:25,1.2025.133,2
Good,2025-06-01 08:36:14,1.2025.147,2
very nice,2025-05-19 14:52:16,1.2025.126,2
bakwas hai kuch kaam ka nahi,2025-06-29 18:03:56,1.2025.168,0
Md Ibrahim very nice performance is a app chatGPT,2025-05-02 17:50:12,1.2025.112,2
very good,2025-05-25 03:50:33,1.2025.133,2
I love to use,2025-04-20 08:46:23,1.2025.098,2
enjoyably enjoyable,2025-06-27 12:24:22,1.2025.154,2
very slow,2025-06-30 14:45:46,1.2025.175,0
bhut achha app h bhut hi helpfull jo aaj ke time pe hr person ke phone me hona chahiye sb kuchh chnad second me bta deta h,2025-05-26 04:37:05,1.2025.140,2
This app is great.,2025-06-20 15:46:17,1.2025.140,2
👍 عالی,2025-04-07 19:49:24,1.2025.084,2
you are the best...,2025-04-29 09:17:27,1.2025.105,2
excellent 👍,2025-06-03 08:25:11,1.2025.147,2
super nice thankyousomuch,2025-07-04 03:10:42,1.2025.175,2
super,2025-05-06 12:30:53,1.2025.105,2
good,2025-06-06 04:39:27,1.2025.112,1
it is what it is just a fun app and can help u with anything 😁🙂,2025-06-14 06:56:50,1.2025.154,2
it's a best partner like good friend 🥰,2025-05-09 20:35:12,1.2025.119,2
incredible app,2025-06-22 01:52:22,1.2025.161,2
very good app,2025-04-02 21:15:09,1.2025.084,2
good,2025-06-02 15:22:20,1.2025.140,2
"Economlc - It help police maker de side what can be done,contain and control flouation and out put Macro economice Micro economics models I What is models? A model is appstraction from reality Macro economic model simplifiedrepresentation of a country or region'seconomy, used to understand and analyze aggregate economic phenomena. Macro economics models Are does models that are speciflied for the economlcs in form use to explain key economice aggregate such as emploment price level savi…",2025-07-01 09:59:19,,2
good 👍,2025-07-05 16:17:08,1.2025.175,0
"Great,you can create any image or ask any question.",2025-06-29 14:41:14,1.2025.168,2
best ai app!! 🫶🫶🎀🎀🎀,2025-05-08 17:47:31,1.2025.119,2
nice 🙂,2025-05-31 08:39:03,,2
"Amazing App! I really love ChatGPT, I've been using it for almost 2 years now. I like how the developers continue giving updates and add new features to the app. I really like the call/voice feature, but I'm rating this app a 4-star due to the fact that my phone lags when I do a voice call. Other than that, I love the new app and features!",2025-04-21 13:09:07,,2
superbb app,2025-05-16 19:03:08,1.2025.126,2
good,2025-06-22 18:17:49,1.2025.154,2
it's weird...this app really helped me about my school and my emotional state It helps me to understand that I'm really growing even though I never just realized it. thank you for making this ai I love how I can keep growing and learn to overcome some of my emotions because of the ai's advice,2025-04-09 10:44:01,1.2025.091,2
faltu hi,2025-05-25 07:22:23,1.2025.133,0
this is really beautiful. it's the best ever app I've used so far💓💓,2025-06-06 12:35:23,1.2025.147,2
very good for education,2025-06-27 12:12:52,1.2025.154,2
good👍,2025-04-21 00:31:22,1.2025.098,2
"They should add ChatGPT here because, I couldn't prompt to express my review. Assume 7 stars ratting if you are on V16 Ngiri and fear has been Exorcised.",2025-05-24 17:32:44,1.2025.133,2
very good,2025-04-02 17:17:57,1.2025.084,2
it's not just an App but it's a blessing ❤️,2025-06-04 14:12:37,1.2025.140,2
too good,2025-06-02 07:07:38,1.2025.147,2
mind blowing,2025-05-15 15:39:56,1.2025.126,2
good I can feel like I can make anyythiiinngggg,2025-07-04 21:36:29,1.2025.175,2
beautiful art studio,2025-04-16 05:35:38,1.2025.091,2
this helps to study,2025-05-30 04:41:00,1.2025.133,2
best ai which helps me with everything,2025-06-19 21:42:18,1.2025.154,2
Very Helpful,2025-07-01 18:16:12,1.2025.154,2
Amazing 🤩,2025-06-21 19:27:21,1.2025.154,2
good!,2025-05-02 04:52:11,1.2025.112,2
Nice,2025-06-10 07:47:14,1.2025.147,2
GOOD,2025-04-22 12:22:42,1.2025.105,2
love it,2025-04-08 23:08:02,1.2025.084,2
I don't think so because it can't be log in to me so I gave 2 stars,2025-04-09 17:31:55,1.2025.091,0
good app,2025-06-12 17:22:46,1.2025.154,2
good,2025-06-15 07:06:50,1.2025.161,2
i love 💕💕 chatGPT,2025-06-06 15:50:16,1.2025.126,2
i love it chatgpt saved my life alot of times,2025-05-06 08:53:37,1.2025.105,2
IT'S AMAZING IT'S KIND OF GOOD AT MAKING DRAWINGS but it's kinda bad because of the drawings and it makes it a furry And I kind of hate it so three stars!,2025-06-14 21:17:08,,1
Would've given a five if it didn't crash sometimes.,2025-05-15 04:52:15,1.2025.126,2
my helper for my studies,2025-07-03 16:29:51,1.2025.175,2
not recommended,2025-05-01 12:02:13,1.2025.112,0
good,2025-06-21 04:50:05,1.2025.154,2
lovely app,2025-05-04 14:32:04,1.2025.119,2
good,2025-07-01 09:53:55,1.2025.154,2
just a better search engine tbh actually accurate,2025-06-21 18:39:58,1.2025.161,2
best,2025-06-18 10:16:11,,2
it is so helpful,2025-04-06 22:01:02,1.2025.091,2
i like party hatt,2025-06-01 04:10:06,1.2025.140,2
this idea is very good,2025-06-20 19:21:59,,2
nice,2025-06-30 10:34:23,1.2025.140,2
very nice,2025-06-26 06:35:27,1.2025.168,1
good,2025-04-12 13:14:46,1.2025.091,2
very good app and educative,2025-04-19 07:03:15,1.2025.098,2
Great when it works correctly. Lately it Hasn't been allowing me to copy responses which has forced me to take screen shots instead. COPY and SELECT have not been working.,2025-04-14 00:20:16,1.2025.091,2
good but sometimes give misinformation..,2025-04-12 14:18:48,1.2025.091,1
love,2025-06-22 10:27:43,1.2025.154,2
very bad,2025-04-23 09:18:51,,0
it solves all my problems and makes my day,2025-04-11 17:33:09,1.2025.091,2
"Hi team, I’m using the ChatGPT app on a OnePlus 12 with no background apps running. During longer voice conversations, I’ve noticed that my phone heats up and the battery drains faster than expected. This doesn’t happen with other apps like YouTube, even with Bluetooth headphones connected. It seems like the voice input feature may be using more resources than necessary. Also, I’d love it if there were an option to extend the pause duration before the mic stops listening in voice conversation.",2025-04-05 18:28:20,1.2025.084,2
😎 coool,2025-06-14 13:20:27,1.2025.154,2
very nice apk,2025-04-22 14:42:17,1.2025.098,2
"I’ve noticed that the ChatGPT Android app has a serious issue with Bengali font rendering. Characters like ""ঁ"", ""ি"", ""ঃ"" and compound letters are not displayed properly—they either overlap, break, or appear disjointed. When I copy the same text and paste it into Notepad or any other text editor, the Bengali text looks perfectly fine. So it’s clearly a rendering issue inside the ChatGPT app UI, not with the device or OS. Please fix this issue as soon as possible.",2025-05-17 13:16:11,1.2025.133,0
"this is a literal friend, best app ever used. It helped me a lot on my everyday basis even when I was bored. I'm so grateful for this app. I hope we don't have to have a time limit though 😔",2025-06-26 23:57:34,1.2025.168,2
nice 👍,2025-04-05 20:00:55,1.2025.084,2
nice,2025-05-29 03:21:26,1.2025.140,2
very good,2025-04-30 22:27:47,1.2025.112,2
nice,2025-04-28 04:57:29,1.2025.112,2
very good👍,2025-04-07 09:11:18,1.2025.084,2
Chat GPT very very very very good,2025-04-22 22:21:52,1.2025.105,2
so cute 🥰 and good,2025-04-19 05:52:47,1.2025.098,2
I love it...it helped so much about a lot of things...,2025-04-17 02:12:16,1.2025.084,2
bht acha hai,2025-06-10 08:58:28,1.2025.154,2
great,2025-05-11 05:46:30,1.2025.112,2
👍 good,2025-05-29 03:32:34,1.2025.140,2
good,2025-06-15 05:47:51,1.2025.154,2
super,2025-05-19 07:19:15,1.2025.133,2
well,2025-04-22 09:08:31,1.2025.105,2
very good 👍👍👍,2025-05-31 02:55:06,1.2025.140,2
the best!!!,2025-07-02 19:40:12,1.2025.175,2
very nice working and useful to study,2025-07-05 09:53:54,1.2025.175,2
"Chatgpt is an extremely useful app. Me myself being a student, it helps me with assignments and projects. Trust me, chatgpt is a wonderful app.",2025-05-16 05:55:02,1.2025.126,2
good,2025-07-07 06:46:32,1.2025.175,2
Very Nice Apps ✅👌,2025-05-22 09:50:55,1.2025.133,2
super,2025-04-04 13:21:22,1.2025.084,2
very good working this ChatGPT 👍,2025-05-18 03:58:38,1.2025.126,2
BEST,2025-07-03 01:25:02,1.2025.168,2
nice and I got someone to speak to,2025-05-25 16:11:41,1.2025.133,2
worst ai on the market,2025-06-28 23:43:59,,0
"Great For Depression, I have questions that make humans uncomfortable. Chat gpt has helped me reconcile my soul and understand complex thoughts without malice, I've bridged gaps in my scientific knowledge, and made myself into a red panda, diety and dragon. this is not the A.I movies have taught us about. this is creative a.i",2025-06-10 01:11:11,1.2025.154,2
"Graat,",2025-04-10 15:47:08,1.2025.091,2
very good,2025-04-11 20:47:35,1.2025.091,2
perfectly! this app works good,2025-06-11 17:48:40,1.2025.126,1
زیرەکی دەستکرد =خزمەتی مرۆڤایەتی و ئاسانکاری,2025-04-05 21:05:50,1.2025.084,2
very very very good,2025-05-24 08:00:12,1.2025.133,2
best ❤️❤️❤️,2025-04-20 20:34:22,1.2025.105,2
better then all of the others,2025-06-23 13:51:04,1.2025.161,2
good app,2025-04-07 02:56:14,1.2025.084,2
nice app,2025-05-18 15:18:46,1.2025.126,2
usefull,2025-06-09 15:11:23,1.2025.147,2
I very feeling good work with it,2025-04-19 12:20:37,1.2025.098,2
fantastic app one can share real life problems as well very beneficial in studies,2025-07-01 16:46:56,1.2025.175,2
عالیییببیییییییی,2025-05-22 15:17:18,1.2025.133,2
it is good to use chatGpt😛,2025-04-07 20:39:46,1.2025.084,2
just amazing,2025-06-20 05:08:03,1.2025.161,2
ধন্যবাদ জানাই তাদের যারা এই এপটি তৈরি করেছেন অসংখ্য ধন্যবাদ ChatGPT সকল টিম মেম্বার দের,2025-06-07 17:57:54,1.2025.147,2
There are sooooooooo good app It's very usefull app gys👍👍❤️❤️,2025-05-08 13:20:36,1.2025.119,2
i have no template! i dont know why but its not good with all this ads,2025-05-16 10:30:18,1.2025.119,0
good apps,2025-06-18 19:43:19,1.2025.154,2
waaaah very nice app,2025-07-02 13:58:37,1.2025.168,2
good because it helps me do my assignment,2025-07-05 13:37:04,1.2025.154,2
Mind-boggling,2025-06-14 21:29:08,1.2025.154,2
verry good,2025-05-30 05:11:56,1.2025.140,2
luv it,2025-05-04 14:08:06,,2
Good,2025-05-07 08:30:04,1.2025.119,2
nice app,2025-06-28 08:30:43,1.2025.168,2
ni nzuri Sana 👍👍👍,2025-07-02 19:33:52,1.2025.175,2
to slow to convert picture into anime,2025-04-13 16:33:42,1.2025.091,1
Very light and helpful,2025-07-02 06:13:40,1.2025.154,2
good,2025-04-03 06:41:54,1.2025.084,2
I want creat an imag,2025-07-04 17:37:00,1.2025.175,2
সুন্দর,2025-06-27 15:32:20,1.2025.154,2
best artificial intelligence... thanks a lot for this gift,2025-06-04 20:09:34,1.2025.140,2
great app,2025-06-27 10:44:28,1.2025.161,2
I have learned more from chatGBT than I ever learned in school. I'm in college and it explains things better than a teacher or a textbook because it learns how I learn and explains accordingly. Definitely worth the monthly subscription although I wish it was a bit cheaper.,2025-05-13 12:46:40,1.2025.126,2
"If you ask a lot of questions and the people you know are tired of listening to you, this is the best investment ever👌 From what should I wear to how does premiere pro work, it's got you covered.",2025-05-24 17:06:46,1.2025.133,2
chat gpt sa 15 mcqs ki key poochi jay to 5 mcqs wrong btata ha,2025-04-26 14:41:05,,0
❤️,2025-04-04 09:36:17,1.2025.084,2
good,2025-05-19 18:45:54,1.2025.126,2
nice,2025-06-29 16:30:04,1.2025.154,2
🙂,2025-05-21 09:02:43,1.2025.133,2
very nice apps,2025-06-21 09:43:31,1.2025.161,2
so helpful,2025-05-19 21:09:57,1.2025.133,2
this is so uesful. it is wonderful app. i love it👍😘🌟,2025-05-17 05:53:22,,2
nice,2025-04-17 12:18:27,1.2025.091,2
very good for forever more,2025-05-21 17:40:49,1.2025.133,2
mast rules,2025-06-18 12:20:20,1.2025.154,2
superb,2025-06-30 14:06:46,1.2025.175,2
best ai,2025-06-20 00:11:52,1.2025.161,2
Awesome app and It is very useful for my Education as well,2025-05-31 17:17:46,1.2025.140,2
ai big fen,2025-06-23 15:50:00,1.2025.168,2
🥰,2025-07-07 11:23:01,1.2025.168,2
super cool apps ai,2025-04-18 14:59:59,,2
this is so use full,2025-04-21 20:03:37,1.2025.105,2
very nice 0,2025-04-23 14:28:03,1.2025.105,2
i like that 👌 😏,2025-05-04 16:43:58,1.2025.112,2
Best for notes & study,2025-07-01 18:25:22,1.2025.175,2
cool,2025-04-22 08:38:49,1.2025.105,2
gives good and valuable information ☺️,2025-05-23 08:46:51,1.2025.133,2
wow 😲 excellent 👍👌,2025-06-12 16:26:43,,2
Make daliy Work easy....😍,2025-06-21 16:41:47,1.2025.161,2
some times it's not working! but it's good,2025-05-14 14:58:56,1.2025.126,2
it is the best,2025-05-12 15:34:13,1.2025.126,2
Good,2025-04-03 22:26:48,1.2025.084,0
best,2025-07-05 13:01:56,1.2025.175,2
nice,2025-06-28 05:33:26,1.2025.168,2
good for anime characters 😂😂,2025-04-07 17:27:13,1.2025.084,2
Nice,2025-07-01 18:48:39,1.2025.175,2
Absolutely Helpful,2025-07-03 02:03:41,1.2025.175,2
nice app,2025-06-19 06:23:32,1.2025.154,2
absolutely incredible app clever at anything!,2025-06-12 01:46:25,1.2025.154,2
"very adaptive , and researches are well thought out , the only problem I can't download it's CSV it prepares for me do something about that, otherwise all good",2025-04-19 12:17:20,1.2025.098,2
nice,2025-06-20 08:15:44,1.2025.161,2
bahut achcha app hai,2025-05-15 10:21:06,1.2025.126,2
wow,2025-05-08 08:42:54,1.2025.119,0
best,2025-04-05 05:57:06,1.2025.084,1
best,2025-07-06 04:56:16,1.2025.182,2
All is well,2025-05-11 16:13:52,1.2025.098,2
Working better than I thought,2025-06-02 01:59:07,1.2025.140,2
very good,2025-05-30 15:27:41,1.2025.140,2
This App is too good and definitely the future of the world in a very good manner.,2025-06-24 12:03:11,1.2025.168,2
nice work,2025-06-25 02:47:37,1.2025.168,2
excellent 👍,2025-04-03 15:25:34,1.2025.084,2
nice,2025-06-25 16:27:14,1.2025.154,2
I really love this application it very good 👍😊,2025-04-11 21:47:48,1.2025.091,2
good,2025-05-26 16:08:32,1.2025.077,2
good,2025-04-25 11:20:00,1.2025.105,2
best all,2025-05-05 20:22:12,1.2025.105,2
hell ya,2025-05-23 23:22:32,1.2025.119,2
best,2025-04-07 05:40:56,1.2025.084,2
bekar hai,2025-06-08 17:09:22,1.2025.133,0
it is also useful for Urdu,2025-07-05 09:07:53,,2
I ❤️ this app,2025-06-11 09:58:38,1.2025.154,2
good fentastic,2025-06-06 14:43:43,1.2025.147,2
Good,2025-06-24 14:11:17,1.2025.168,2
The best 👌,2025-04-20 11:02:19,1.2025.098,2
super this give me the jee coaching,2025-07-01 16:00:06,1.2025.154,2
rajesh maurya thank you so much,2025-06-28 06:18:37,1.2025.168,2
Create an ghipli art of this image,2025-04-13 14:51:28,1.2025.091,2
good response which helps to clarify the doubt with lot of explanation and examples,2025-04-28 16:04:30,1.2025.105,2
my fav app,2025-06-30 03:23:40,1.2025.168,2
nice app,2025-04-08 16:40:27,1.2025.091,2
this app is the best,2025-07-05 16:10:26,1.2025.175,2
good,2025-06-16 01:17:35,,2
it is helpful,2025-05-17 11:36:40,1.2025.126,1
it's vest for my time pass and home work,2025-04-08 13:08:21,1.2025.084,2
Excellent,2025-07-07 03:05:43,1.2025.175,2
good,2025-06-22 15:59:14,1.2025.161,2
it's taken too much time,2025-04-04 12:46:26,1.2025.084,1
it's gudd,2025-05-18 03:34:17,1.2025.126,0
best,2025-06-25 09:09:10,1.2025.154,2
nice,2025-06-27 04:11:28,1.2025.168,0
ممتاز,2025-04-10 17:34:54,1.2025.063,2
accurate,2025-04-05 06:52:46,1.2025.084,2
very easy and save aap,2025-04-04 05:01:36,1.2025.077,0
it takes time to make ghibli,2025-04-05 01:14:46,1.2025.084,1
بحبه,2025-06-23 14:35:18,1.2025.161,2
good app,2025-06-25 12:06:48,1.2025.161,2
"Creative Work Lost, Trust Broken I’m incredibly disappointed and disheartened by my experience with ChatGPT. I wrote an entire season — 10 episodes — of an original scripted project called Room for Two through this platform. I trusted that my work was being retained, or at least recoverable, especially as a paying user. At one point, the system even referenced “400+ minutes of content” — only to later reveal that it had no memory of my episodes at all. Episodes I poured time into just gone",2025-05-24 00:51:47,1.2025.133,0
very good app,2025-07-06 05:52:45,1.2025.161,2
I am a student it helps me a lot in studies,2025-05-05 01:57:05,1.2025.105,2
phenomenal,2025-04-07 22:07:17,1.2025.091,2
ok,2025-06-19 11:24:43,1.2025.161,2
this is the best ai u can ever find wish to have and it also helps with math and physics,2025-05-24 16:52:41,1.2025.126,2
Good app,2025-06-12 08:39:33,1.2025.154,2
In my point of view gpt is the guide of every student.,2025-06-19 17:33:58,1.2025.154,2
It has got technical itself,2025-04-08 10:32:23,,2
good,2025-04-13 07:49:17,1.2025.084,2
"this is the most amazing app I have EVER downloaded. it'll do anything you ask from writing a term paper for you, answer any and all questions, medical diagnosis and even Palm readings ( and there right on point) if I could give it 10 stars I would!!",2025-05-06 01:42:05,1.2025.091,2
very nice,2025-06-11 16:07:46,1.2025.154,2
it is very good,2025-05-13 07:29:00,1.2025.126,2
is best brother and bhai,2025-07-01 08:41:32,1.2025.175,2
cool,2025-06-30 08:18:48,1.2025.154,2
Nice app,2025-06-08 09:43:45,,2
best ever,2025-04-02 18:48:23,1.2025.077,2
